,open_close_diff,pos_neg,close_low_diff,sentiment_1,sentiment_2,s1_no_0,s2_no_0,s1_scaled,s2_scaled
2019-04-26,-1.1300049999999828,-1.0,-16.5,0.0302601023017903,0.04858551686569354,0.04115373913043481,0.07691067649589545,0.12553589505349078,0.25995470736226234
2019-04-29,0.7200019999999654,1.0,-2.9700010000000248,0.0758133867673993,0.0643778679049648,0.09933918016324195,0.09595193271232867,0.27399361312993453,0.12553589505349078
2019-04-30,0.5899970000000394,1.0,-4.470000999999968,0.11503175853018376,0.05022282692206762,0.1641464419475656,0.09111855741575126,0.40180591134022536,0.27399361312993453
2019-05-01,0.1600040000000149,1.0,-7.190001999999993,0.044528658536585386,0.03450871231418921,0.055959386973180106,0.05521393970270275,0.17203698325630332,0.40180591134022536
2019-05-02,11.510008999999968,1.0,3.710005999999936,0.12295839080459768,0.07449341195203257,0.1587148367952522,0.113700470874155,0.4276387300556134,0.17203698325630332
2019-05-03,-0.2400050000000249,-1.0,-0.6100010000000395,0.0691480446927373,0.021691183565185974,0.10293139293139277,0.03961961079763561,0.2522713271035498,0.4276387300556134
2019-05-06,-5.009995000000032,-1.0,-6.529999000000032,0.10164118708519417,0.07365861457389562,0.13168718228031942,0.12188384177486034,0.3581661671640713,0.2522713271035498
2019-05-07,1.4599919999999997,1.0,-10.239989999999977,0.002296232876712325,0.020475048353473014,0.0034384615384615326,0.037134870305677775,0.034401912243340105,0.3581661671640713
2019-05-08,-0.11999600000001465,-1.0,-2.8600009999999827,0.10093901098901098,0.09142746421190294,0.15836982758620688,0.156242239310482,0.35587778198723785,0.034401912243340105
2019-05-09,-2.839995999999985,-1.0,-7.899993999999992,0.1068220149253732,0.076598956288322,0.16548150289017352,0.1359504654653662,0.3750504355087734,0.35587778198723785
2019-05-10,-2.229996,-1.0,-5.959992,0.098252752293578,0.039926034592319005,0.13908506493506495,0.06495429508302644,0.3471232906093865,0.3750504355087734
2019-05-13,-7.510008999999968,-1.0,-15.020004,0.10979085065363525,0.08754611436416072,0.1371582283098278,0.13401252465420288,0.38472584273202975,0.3471232906093865
2019-05-14,2.2900079999999434,1.0,0.990004999999968,-0.04214055118110238,0.038134484742541566,-0.05785783783783785,0.06869616400429475,-0.1104171416902866,0.38472584273202975
2019-05-15,-2.989991000000032,-1.0,-7.059998000000007,0.029831140350877187,0.03672097304498622,0.0393150289017341,0.05814154065456152,0.12413791216112087,-0.1104171416902866
2019-05-16,-2.4599920000000566,-1.0,-5.449997000000025,0.03176194690265489,0.009281863355425295,0.040101675977653656,0.015654485957657588,0.1304303922333398,0.12413791216112087
2019-05-17,-6.369995000000017,-1.0,-19.410004000000015,-0.1060217630853996,0.057600497298844436,-0.12701617161716192,0.09211004634132393,-0.3186053998702106,0.1304303922333398
2019-05-20,-8.229996000000028,-1.0,-15.779999000000032,0.01702276683889586,0.04037987726126429,0.02154638397904246,0.05811901447557807,0.08239554547634151,-0.3186053998702106
2019-05-21,-7.600006000000008,-1.0,-9.32000800000003,0.013244754098360659,0.052801361959339085,0.017044936708860762,0.10065259623499016,0.07008303811483553,0.08239554547634151
2019-05-22,-5.979996,-1.0,-13.300003000000004,-0.034157393483709074,-0.0454048677131272,-0.04212921174652217,-0.06888419094120818,-0.08440010716242155,0.07008303811483553
2019-05-23,1.6099999999999852,1.0,-6.5099950000000035,0.033144945355191316,0.034877667996740004,0.040436833333333415,0.05993064078313071,0.1349375709532808,-0.08440010716242155
2019-05-24,4.339997000000011,1.0,-6.7400049999999965,0.04921754143646415,0.06056864047937945,0.06207926829268301,0.10342381062988378,0.1873180077490419,0.1349375709532808
2019-05-28,0.569991999999985,1.0,-2.7799990000000037,0.10238296587399871,0.06024878529036897,0.12938875046067974,0.10073715379099939,0.36058361713711506,0.1873180077490419
2019-05-29,-1.5999909999999886,-1.0,-3.660004000000015,0.1051213855421687,0.08065293993155431,0.13849325396825402,0.1251251217629721,0.3695081006258761,0.36058361713711506
2019-05-30,-1.1100010000000111,-1.0,-2.839997000000011,0.04968944954128438,0.04037742883663591,0.06584984802431608,0.06544445714785598,0.18885595174595127,0.3695081006258761
2019-05-31,-3.1199949999999887,-1.0,-4.119994999999989,0.04150969162995592,0.048903012299566784,0.05369059829059825,0.08222950957038266,0.16219819900256027,0.18885595174595127
2019-06-03,0.3499909999999886,1.0,-8.169999000000018,0.05513128654132752,0.07282213035905664,0.07439744305207462,0.1140906021828243,0.20659084644449466,0.16219819900256027
2019-06-04,2.1300050000000113,1.0,0.6400000000000148,0.08903881748071972,0.037128319243357834,0.11507009966777397,0.05777166474266478,0.3170951652421642,0.20659084644449466
2019-06-05,5.0799869999999885,1.0,-1.75,0.08789429347826082,0.04079308548737896,0.13148414634146335,0.06886172229062136,0.31336517247255297,0.3170951652421642
2019-06-06,7.850006000000008,1.0,5.210007000000019,0.06444946619217076,0.08072277426014085,0.08583080568720372,0.12129999768502447,0.2369587047409677,0.31336517247255297
2019-06-07,-0.9499969999999962,-1.0,-2.449996999999996,0.07986222222222213,0.05787168022306913,0.10539002932551307,0.09401536498332527,0.2871887291252212,0.2369587047409677
2019-06-10,5.75,1.0,4.5099950000000035,0.07916153377705383,0.07469312182961607,0.10570368517716365,0.12403466059724895,0.28490519218880667,0.2871887291252212
2019-06-11,6.2599940000000345,1.0,0.6199950000000172,0.1503000000000001,0.09604485769606734,0.2261796116504856,0.17617695790402885,0.5167447727329928,0.28490519218880667
2019-06-12,5.849991000000017,1.0,-8.100006000000008,0.13293950617283948,0.11259745715532757,0.2090893203883495,0.1940509367996071,0.4601670895100362,0.5167447727329928
2019-06-13,1.1200099999999793,1.0,-1.75,0.0810111111111111,0.060453374252578476,0.10917994923857867,0.10772060982590324,0.2909329470179311,0.4601670895100362
2019-06-14,-2.660004000000015,-1.0,-3.5100100000000225,0.06883395522388057,0.061985118611251326,0.08580232558139532,0.10382507367384597,0.25124771253074085,0.2909329470179311
2019-06-17,0.5599980000000073,1.0,-0.6499939999999924,0.09898519621342512,0.06742896263248947,0.12527044096267637,0.11456021221606905,0.3495103183338431,0.25124771253074085
2019-06-18,3.690001999999936,1.0,-2.4700010000000248,0.1168319444444444,0.0662385533544388,0.1743398963730569,0.1184888407830955,0.4076727000049649,0.3495103183338431
2019-06-19,0.36999600000001465,1.0,-3.6800069999999607,0.0995750830564783,0.04196540885286735,0.1413778301886791,0.06648204244585827,0.35143275390946244,0.4076727000049649
2019-06-20,-3.4299930000000245,-1.0,-10.079987000000017,0.14251129568106302,0.0698399982262109,0.1889687224669602,0.1025455583711682,0.4913614599043754,0.35143275390946244
2019-06-21,-3.3999940000000493,-1.0,-4.119995000000017,0.008820902612826606,0.03907404220595601,0.011052380952380956,0.07343826682458697,0.055665748464792886,0.4913614599043754
2019-06-24,1.3800039999999854,1.0,-0.8399969999999826,0.06363240988314518,0.06209017590936172,0.07973294462059428,0.10624239744946173,0.2342959260500157,0.055665748464792886
2019-06-25,0.75,1.0,-4.149994000000049,0.043353140096618364,0.05618593215694664,0.05341726190476191,0.08679468624244742,0.1682059799115052,0.2342959260500157
2019-06-26,0.5500029999999754,1.0,-1.6599890000000244,0.08180047846889954,0.03757526478040833,0.11101493506493508,0.06040946414696416,0.29350548768181617,0.1682059799115052
2019-06-27,0.1799930000000245,1.0,-1.9199979999999925,0.052142819843342084,0.0182343066304508,0.06839280821917812,0.0302326382660721,0.19685146207880064,0.29350548768181617
2019-06-28,-1.849991000000017,-1.0,-2.0399930000000097,0.08661842105263162,0.05078587604930804,0.10971666666666673,0.07876993019892675,0.3092071164489841,0.19685146207880064
2019-07-01,6.75,1.0,2.819992000000042,0.10054675810738967,0.07599533536664091,0.12276809058670472,0.11205542686161214,0.3545994336003422,0.3092071164489841
2019-07-02,1.7200010000000248,1.0,-4.949997000000025,0.0767526315789474,0.06573925723399404,0.10416428571428576,0.11565239698573028,0.27705460298112394,0.3545994336003422
2019-07-03,14.839996000000042,1.0,9.959992000000057,0.05602752293577981,0.04922940827011928,0.07357831325301202,0.08049008252164504,0.20951167227600845,0.27705460298112394
2019-07-05,-0.3299870000000169,-1.0,-4.099991000000017,0.13084358974358962,0.0639200298158631,0.18271253196930928,0.09914868261210584,0.4533365179274256,0.20951167227600845
2019-07-08,-1.8600010000000395,-1.0,-4.440001999999993,0.1246549572649573,0.10077402719550155,0.15775370971289876,0.1556143599787306,0.4331678239118461,0.4533365179274256
2019-07-09,-1.3699950000000172,-1.0,-3.059996999999953,0.1313851674641149,0.06037094975731337,0.17715806451612914,0.092775944847636,0.4551015145351001,0.4331678239118461
2019-07-10,4.089995999999985,1.0,3.08000100000001,0.07799887640449434,0.06149227029212988,0.109608947368421,0.09490425530635074,0.2811161029395946,0.4551015145351001
2019-07-11,-0.7799989999999752,-1.0,-3.119995000000017,0.17296581469648564,0.0442335112716788,0.2265200836820084,0.0814417001649145,0.5906124458910974,0.2811161029395946
2019-07-12,1.1499939999999924,1.0,1.1100009999999827,0.12527416666666674,0.045224713117570266,0.16164408602150546,0.07752807963012044,0.4351858214254758,0.5906124458910974
